name,year,movie_tv_id,movie_tv_name,type,department,job,actor_id,created_at,updated_at
Jason Topolski,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,567732,2022-09-03 17:01:13,2022-09-03 17:01:13
Steve Bloom,2003,13,Finding Nemo,movie,Crew,Thanks,652557,2022-09-03 17:01:13,2022-09-03 17:01:13
Jason Katz,2003,13,Finding Nemo,movie,Directing,Script Supervisor,958055,2022-09-03 17:01:13,2022-09-03 17:01:13
Bruce White,2003,13,Finding Nemo,movie,Sound,Musician,1018001,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark A. Walsh,2003,13,Finding Nemo,movie,Visual Effects,Animation Director,1092247,2022-09-03 17:01:13,2022-09-03 17:01:13
Kiel Murray,2003,13,Finding Nemo,movie,Crew,Thanks,1117779,2022-09-03 17:01:13,2022-09-03 17:01:13
Osnat Shurer,2003,13,Finding Nemo,movie,Crew,Thanks,1117781,2022-09-03 17:01:13,2022-09-03 17:01:13
David Slusser,2003,13,Finding Nemo,movie,Crew,Temp Music Editor,1122225,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Parks,2003,13,Finding Nemo,movie,Visual Effects,Animation,1140576,2022-09-03 17:01:13,2022-09-03 17:01:13
Greg Dykstra,2003,13,Finding Nemo,movie,Art,Sculptor,1211220,2022-09-03 17:01:13,2022-09-03 17:01:13
Ronnie del Carmen,2003,13,Finding Nemo,movie,Art,Storyboard Artist,1236458,2022-09-03 17:01:13,2022-09-03 17:01:13
Ronnie del Carmen,2003,13,Finding Nemo,movie,Writing,Story Supervisor,1236458,2022-09-03 17:01:13,2022-09-03 17:01:13
Tony Fucile,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1260745,2022-09-03 17:01:13,2022-09-03 17:01:13
Tom MacDougall,2003,13,Finding Nemo,movie,Sound,Music Supervisor,1291315,2022-09-03 17:01:13,2022-09-03 17:01:13
Anthony Christov,2003,13,Finding Nemo,movie,Art,Art Direction,1303001,2022-09-03 17:01:13,2022-09-03 17:01:13
George Hull,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1335873,2022-09-03 17:01:13,2022-09-03 17:01:13
Kimberly Adair Clark,2003,13,Finding Nemo,movie,Crew,Thanks,1338319,2022-09-03 17:01:13,2022-09-03 17:01:13
Margaret Lily Andres,2003,13,Finding Nemo,movie,Editing,Assistant Editor,1349896,2022-09-03 17:01:13,2022-09-03 17:01:13
Simon Rhodes,2003,13,Finding Nemo,movie,Sound,Scoring Mixer,1393351,2022-09-03 17:01:13,2022-09-03 17:01:13
Graham Moloy,2003,13,Finding Nemo,movie,Visual Effects,Animation Department Coordinator,1397887,2022-09-03 17:01:13,2022-09-03 17:01:13
Steven Clay Hunter,2003,13,Finding Nemo,movie,Visual Effects,Animation,1406885,2022-09-03 17:01:13,2022-09-03 17:01:13
Al Nelson,2003,13,Finding Nemo,movie,Sound,Foley Editor,1422411,2022-09-03 17:01:13,2022-09-03 17:01:13
Gary Summers,2003,13,Finding Nemo,movie,Sound,Sound Re-Recording Mixer,1425978,2022-09-03 17:01:13,2022-09-03 17:01:13
Derek Casari,2003,13,Finding Nemo,movie,Sound,ADR Engineer,1432596,2022-09-03 17:01:13,2022-09-03 17:01:13
A.J. Riebli III,2003,13,Finding Nemo,movie,Production,Unit Manager,1443479,2022-09-03 17:01:13,2022-09-03 17:01:13
M.T. Silvia,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1449388,2022-09-03 17:01:13,2022-09-03 17:01:13
Bruce Zick,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1451236,2022-09-03 17:01:13,2022-09-03 17:01:13
Doug Nichols,2003,13,Finding Nemo,movie,Art,Art Department Manager,1460426,2022-09-03 17:01:13,2022-09-03 17:01:13
Nelson 'Rey' Bohol,2003,13,Finding Nemo,movie,Crew,Production Artist,1463239,2022-09-03 17:01:13,2022-09-03 17:01:13
Elizabeth Greenberg,2003,13,Finding Nemo,movie,Crew,Thanks,1484864,2022-09-03 17:01:13,2022-09-03 17:01:13
Kevin Nolting,2003,13,Finding Nemo,movie,Crew,Second Film Editor,1516156,2022-09-03 17:01:13,2022-09-03 17:01:13
Bert Berry,2003,13,Finding Nemo,movie,Visual Effects,CG Painter,1516157,2022-09-03 17:01:13,2022-09-03 17:01:13
Jonathan Flack,2003,13,Finding Nemo,movie,Crew,Thanks,1538710,2022-09-03 17:01:13,2022-09-03 17:01:13
Frank Marocco,2003,13,Finding Nemo,movie,Sound,Musician,1544774,2022-09-03 17:01:13,2022-09-03 17:01:13
Thomas Pasatieri,2003,13,Finding Nemo,movie,Sound,Orchestrator,1549209,2022-09-03 17:01:13,2022-09-03 17:01:13
Terry Claborn,2003,13,Finding Nemo,movie,Editing,Color Timer,1552873,2022-09-03 17:01:13,2022-09-03 17:01:13
Phred Lender,2003,13,Finding Nemo,movie,Editing,Editorial Services,1555008,2022-09-03 17:01:13,2022-09-03 17:01:13
Cosmic Don,2003,13,Finding Nemo,movie,Camera,Camera Technician,1556611,2022-09-03 17:01:13,2022-09-03 17:01:13
Luis Alarcon-Cisneros,2003,13,Finding Nemo,movie,Crew,Craft Service,1556614,2022-09-03 17:01:13,2022-09-03 17:01:13
Luis Alarcon-Cisneros,2003,13,Finding Nemo,movie,Crew,Thanks,1556614,2022-09-03 17:01:13,2022-09-03 17:01:13
Jon Darrell Handy,2003,13,Finding Nemo,movie,Crew,Production Office Assistant,1556615,2022-09-03 17:01:13,2022-09-03 17:01:13
Chris Balog,2003,13,Finding Nemo,movie,Crew,Security,1556622,2022-09-03 17:01:13,2022-09-03 17:01:13
Chris Balog,2003,13,Finding Nemo,movie,Crew,Thanks,1556622,2022-09-03 17:01:13,2022-09-03 17:01:13
Domenic Allen,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1556628,2022-09-03 17:01:13,2022-09-03 17:01:13
Gregory Amundson,2003,13,Finding Nemo,movie,Editing,Editorial Production Assistant,1556629,2022-09-03 17:01:13,2022-09-03 17:01:13
Nephi Sanchez,2003,13,Finding Nemo,movie,Production,Production Accountant,1556631,2022-09-03 17:01:13,2022-09-03 17:01:13
Steve Slanec,2003,13,Finding Nemo,movie,Sound,ADR Editor,1556632,2022-09-03 17:01:13,2022-09-03 17:01:13
Kent Brown,2003,13,Finding Nemo,movie,Sound,Sound Editor,1556634,2022-09-03 17:01:13,2022-09-03 17:01:13
James Burgess,2003,13,Finding Nemo,movie,Crew,Photoscience Manager,1556635,2022-09-03 17:01:13,2022-09-03 17:01:13
Noelle P. Case,2003,13,Finding Nemo,movie,Editing,Editorial Coordinator,1556647,2022-09-03 17:01:13,2022-09-03 17:01:13
Jurgen Scharpf,2003,13,Finding Nemo,movie,Sound,Sound Mix Technician,1595470,2022-09-03 17:01:13,2022-09-03 17:01:13
Travis Crenshaw,2003,13,Finding Nemo,movie,Sound,Foley Recordist,1608893,2022-09-03 17:01:13,2022-09-03 17:01:13
Colin Bohrer,2003,13,Finding Nemo,movie,Crew,Thanks,1609033,2022-09-03 17:01:13,2022-09-03 17:01:13
Dan Lee,2003,13,Finding Nemo,movie,Visual Effects,Character Designer,1623548,2022-09-03 17:01:13,2022-09-03 17:01:13
Nils Erdmann,2003,13,Finding Nemo,movie,Production,Finance,1623553,2022-09-03 17:01:13,2022-09-03 17:01:13
Nils Erdmann,2003,13,Finding Nemo,movie,Crew,Thanks,1623553,2022-09-03 17:01:13,2022-09-03 17:01:13
Frank 'Pepe' Merel,2003,13,Finding Nemo,movie,Sound,Foley Mixer,1640918,2022-09-03 17:01:13,2022-09-03 17:01:13
Jesse Hollander,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1711831,2022-09-03 17:01:13,2022-09-03 17:01:13
Chris DiGiovanni,2003,13,Finding Nemo,movie,Visual Effects,Fix Animator,1719095,2022-09-03 17:01:13,2022-09-03 17:01:13
Joshua Hollander,2003,13,Finding Nemo,movie,Production,Unit Manager,1719096,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark Berrow,2003,13,Finding Nemo,movie,Sound,Musician,1733019,2022-09-03 17:01:13,2022-09-03 17:01:13
Mary Beth Smith,2003,13,Finding Nemo,movie,Editing,Negative Cutter,1739962,2022-09-03 17:01:13,2022-09-03 17:01:13
Jeff Wan,2003,13,Finding Nemo,movie,Camera,Camera Technician,1742751,2022-09-03 17:01:13,2022-09-03 17:01:13
Doug Sheppeck,2003,13,Finding Nemo,movie,Visual Effects,Animation,1748691,2022-09-03 17:01:13,2022-09-03 17:01:13
Oren Jacob,2003,13,Finding Nemo,movie,Crew,Supervising Technical Director,1748698,2022-09-03 17:01:13,2022-09-03 17:01:13
Desirée Mourad,2003,13,Finding Nemo,movie,Crew,Public Relations,1748709,2022-09-03 17:01:13,2022-09-03 17:01:13
Desirée Mourad,2003,13,Finding Nemo,movie,Crew,Thanks,1748709,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark Whiting,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1759722,2022-09-03 17:01:13,2022-09-03 17:01:13
Alex Orrelle,2003,13,Finding Nemo,movie,Crew,Thanks,1788770,2022-09-03 17:01:13,2022-09-03 17:01:13
Lisa Forssel,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1830788,2022-09-03 17:01:13,2022-09-03 17:01:13
Danielle Feinberg,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1830790,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Fong,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1830791,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael Lorenzen,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1830793,2022-09-03 17:01:13,2022-09-03 17:01:13
D.J. Cleland-Hura,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1830810,2022-09-03 17:01:13,2022-09-03 17:01:13
Simon Varela,2003,13,Finding Nemo,movie,Visual Effects,Visual Development,1830811,2022-09-03 17:01:13,2022-09-03 17:01:13
Jacob Parsons,2003,13,Finding Nemo,movie,Editing,Editorial Production Assistant,1830812,2022-09-03 17:01:13,2022-09-03 17:01:13
Peter T. Schreiber,2003,13,Finding Nemo,movie,Crew,Production Office Assistant,1830814,2022-09-03 17:01:13,2022-09-03 17:01:13
Miguel Ángel Poveda,2003,13,Finding Nemo,movie,Crew,Post Production Supervisor,1847643,2022-09-03 17:01:13,2022-09-03 17:01:13
James S. Baker,2003,13,Finding Nemo,movie,Art,Additional Storyboarding,1992727,2022-09-03 17:01:13,2022-09-03 17:01:13
Rachel Bolt,2003,13,Finding Nemo,movie,Sound,Musician,1993184,2022-09-03 17:01:13,2022-09-03 17:01:13
Carlos Baena,2003,13,Finding Nemo,movie,Visual Effects,Animation,1993326,2022-09-03 17:01:13,2022-09-03 17:01:13
Travis Hathaway,2003,13,Finding Nemo,movie,Visual Effects,Animation,1993395,2022-09-03 17:01:13,2022-09-03 17:01:13
Rob Jensen,2003,13,Finding Nemo,movie,Visual Effects,Animation,1993421,2022-09-03 17:01:13,2022-09-03 17:01:13
Matt Majers,2003,13,Finding Nemo,movie,Visual Effects,Animation,1993494,2022-09-03 17:01:13,2022-09-03 17:01:13
Cameron Miyasaki,2003,13,Finding Nemo,movie,Visual Effects,Animation,1993499,2022-09-03 17:01:13,2022-09-03 17:01:13
Chuck Waite,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1993657,2022-09-03 17:01:13,2022-09-03 17:01:13
Adam Woodbury,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994385,2022-09-03 17:01:13,2022-09-03 17:01:13
Heather Feng,2003,13,Finding Nemo,movie,Production,Administration,1994396,2022-09-03 17:01:13,2022-09-03 17:01:13
Heather Feng,2003,13,Finding Nemo,movie,Crew,Thanks,1994396,2022-09-03 17:01:13,2022-09-03 17:01:13
Timothy Glass,2003,13,Finding Nemo,movie,Production,Finance,1994401,2022-09-03 17:01:13,2022-09-03 17:01:13
Timothy Glass,2003,13,Finding Nemo,movie,Crew,Thanks,1994401,2022-09-03 17:01:13,2022-09-03 17:01:13
Heather D.C. Jackson,2003,13,Finding Nemo,movie,Production,Finance,1994408,2022-09-03 17:01:13,2022-09-03 17:01:13
Heather D.C. Jackson,2003,13,Finding Nemo,movie,Crew,Thanks,1994408,2022-09-03 17:01:13,2022-09-03 17:01:13
Cory Knox,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994410,2022-09-03 17:01:13,2022-09-03 17:01:13
Matthew Lindahl,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994416,2022-09-03 17:01:13,2022-09-03 17:01:13
Terry Lee Moseley,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994421,2022-09-03 17:01:13,2022-09-03 17:01:13
Kristina Ruud,2003,13,Finding Nemo,movie,Production,Finance,1994442,2022-09-03 17:01:13,2022-09-03 17:01:13
Kristina Ruud,2003,13,Finding Nemo,movie,Crew,Thanks,1994442,2022-09-03 17:01:13,2022-09-03 17:01:13
Wendy Dale Tanzillo,2003,13,Finding Nemo,movie,Production,Administration,1994448,2022-09-03 17:01:13,2022-09-03 17:01:13
Wendy Dale Tanzillo,2003,13,Finding Nemo,movie,Crew,Thanks,1994448,2022-09-03 17:01:13,2022-09-03 17:01:13
Deana Walker,2003,13,Finding Nemo,movie,Production,Finance,1994450,2022-09-03 17:01:13,2022-09-03 17:01:13
Deana Walker,2003,13,Finding Nemo,movie,Crew,Thanks,1994450,2022-09-03 17:01:13,2022-09-03 17:01:13
Annette Wang,2003,13,Finding Nemo,movie,Production,Finance,1994452,2022-09-03 17:01:13,2022-09-03 17:01:13
Annette Wang,2003,13,Finding Nemo,movie,Crew,Thanks,1994452,2022-09-03 17:01:13,2022-09-03 17:01:13
Ian Westcott,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994456,2022-09-03 17:01:13,2022-09-03 17:01:13
Lars R. Damerow,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994534,2022-09-03 17:01:13,2022-09-03 17:01:13
Jennifer Becker,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994645,2022-09-03 17:01:13,2022-09-03 17:01:13
Gabriel Benveniste,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994646,2022-09-03 17:01:13,2022-09-03 17:01:13
Will Csaklos,2003,13,Finding Nemo,movie,Writing,Story Consultant,1994647,2022-09-03 17:01:13,2022-09-03 17:01:13
Edward Escueta,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994648,2022-09-03 17:01:13,2022-09-03 17:01:13
Lisa Forssell,2003,13,Finding Nemo,movie,Crew,CG Supervisor,1994649,2022-09-03 17:01:13,2022-09-03 17:01:13
Grant Gatzke,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994650,2022-09-03 17:01:13,2022-09-03 17:01:13
Bethany Jane Hanson,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994651,2022-09-03 17:01:13,2022-09-03 17:01:13
Ling Hsu,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994653,2022-09-03 17:01:13,2022-09-03 17:01:13
Jason 'Jayfish' Hull,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994654,2022-09-03 17:01:13,2022-09-03 17:01:13
Nelson Siu,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994679,2022-09-03 17:01:13,2022-09-03 17:01:13
Elle Yoko Suzuki,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994682,2022-09-03 17:01:13,2022-09-03 17:01:13
Andy Thomas,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994684,2022-09-03 17:01:13,2022-09-03 17:01:13
Christopher C. Walker,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,1994689,2022-09-03 17:01:13,2022-09-03 17:01:13
Jay Weiland,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1994690,2022-09-03 17:01:13,2022-09-03 17:01:13
Andrew Findon,2003,13,Finding Nemo,movie,Sound,Musician,1995611,2022-09-03 17:01:13,2022-09-03 17:01:13
Anna Noakes,2003,13,Finding Nemo,movie,Sound,Musician,1995613,2022-09-03 17:01:13,2022-09-03 17:01:13
Lisa Ellis,2003,13,Finding Nemo,movie,Crew,Thanks,1996151,2022-09-03 17:01:13,2022-09-03 17:01:13
David R. Haumann,2003,13,Finding Nemo,movie,Crew,Thanks,1996245,2022-09-03 17:01:13,2022-09-03 17:01:13
Cherise Miller,2003,13,Finding Nemo,movie,Crew,Thanks,1996845,2022-09-03 17:01:13,2022-09-03 17:01:13
Karen Perry,2003,13,Finding Nemo,movie,Production,Finance,1997789,2022-09-03 17:01:13,2022-09-03 17:01:13
Karen Perry,2003,13,Finding Nemo,movie,Crew,Thanks,1997789,2022-09-03 17:01:13,2022-09-03 17:01:13
Sue Williams,2003,13,Finding Nemo,movie,Production,Finance,1997790,2022-09-03 17:01:13,2022-09-03 17:01:13
Sue Williams,2003,13,Finding Nemo,movie,Crew,Thanks,1997790,2022-09-03 17:01:13,2022-09-03 17:01:13
Marlon Castro,2003,13,Finding Nemo,movie,Crew,Security,1997839,2022-09-03 17:01:13,2022-09-03 17:01:13
Marlon Castro,2003,13,Finding Nemo,movie,Crew,Thanks,1997839,2022-09-03 17:01:13,2022-09-03 17:01:13
Joni Superticioso,2003,13,Finding Nemo,movie,Crew,Security,1997850,2022-09-03 17:01:13,2022-09-03 17:01:13
Joni Superticioso,2003,13,Finding Nemo,movie,Crew,Thanks,1997850,2022-09-03 17:01:13,2022-09-03 17:01:13
Alisa Gilden,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,1997868,2022-09-03 17:01:13,2022-09-03 17:01:13
May Pon,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,1997869,2022-09-03 17:01:13,2022-09-03 17:01:13
BoB 'Naked BoB' Morgan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997878,2022-09-03 17:01:13,2022-09-03 17:01:13
Jose Ignacio,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997880,2022-09-03 17:01:13,2022-09-03 17:01:13
James G. Dashe,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997888,2022-09-03 17:01:13,2022-09-03 17:01:13
Edgar Quinones,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997893,2022-09-03 17:01:13,2022-09-03 17:01:13
Bryan Bird,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997896,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark Pananganan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1997906,2022-09-03 17:01:13,2022-09-03 17:01:13
Peter Kaldis,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,1997908,2022-09-03 17:01:13,2022-09-03 17:01:13
Elyse Klaidman,2003,13,Finding Nemo,movie,Crew,Thanks,1998189,2022-09-03 17:01:13,2022-09-03 17:01:13
Michael O'Brien,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,1999000,2022-09-03 17:01:13,2022-09-03 17:01:13
Andra Smith,2003,13,Finding Nemo,movie,Editing,Editorial Services,2000193,2022-09-03 17:01:13,2022-09-03 17:01:13
Jeff Whittle,2003,13,Finding Nemo,movie,Editing,Editorial Services,2000194,2022-09-03 17:01:13,2022-09-03 17:01:13
Meagan Miller,2003,13,Finding Nemo,movie,Crew,Craft Service,2000477,2022-09-03 17:01:13,2022-09-03 17:01:13
Meagan Miller,2003,13,Finding Nemo,movie,Crew,Thanks,2000477,2022-09-03 17:01:13,2022-09-03 17:01:13
Mary Conlin,2003,13,Finding Nemo,movie,Crew,Public Relations,2000487,2022-09-03 17:01:13,2022-09-03 17:01:13
Mary Conlin,2003,13,Finding Nemo,movie,Crew,Thanks,2000487,2022-09-03 17:01:13,2022-09-03 17:01:13
Ross Dickinson,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2000494,2022-09-03 17:01:13,2022-09-03 17:01:13
Will Phan,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2000498,2022-09-03 17:01:13,2022-09-03 17:01:13
Auburn C. 'Aubie' Schmidt,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2000499,2022-09-03 17:01:13,2022-09-03 17:01:13
Jonathan Williams,2003,13,Finding Nemo,movie,Sound,Musician,2001870,2022-09-03 17:01:13,2022-09-03 17:01:13
Paul Kegg,2003,13,Finding Nemo,movie,Sound,Musician,2002536,2022-09-03 17:01:13,2022-09-03 17:01:13
Dennis 'D.J.' Jennings,2003,13,Finding Nemo,movie,Crew,Thanks,2002707,2022-09-03 17:01:13,2022-09-03 17:01:13
Bill Polson,2003,13,Finding Nemo,movie,Crew,Thanks,2002711,2022-09-03 17:01:13,2022-09-03 17:01:13
Steven Argula,2003,13,Finding Nemo,movie,Crew,Public Relations,2002773,2022-09-03 17:01:13,2022-09-03 17:01:13
Steven Argula,2003,13,Finding Nemo,movie,Crew,Thanks,2002773,2022-09-03 17:01:13,2022-09-03 17:01:13
Jason B. Hendrix,2003,13,Finding Nemo,movie,Crew,Systems Administrators & Support,2003502,2022-09-03 17:01:13,2022-09-03 17:01:13
Alex Stahl,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,2003541,2022-09-03 17:01:13,2022-09-03 17:01:13
Warren Hays,2003,13,Finding Nemo,movie,Crew,Information Systems Manager,2003682,2022-09-03 17:01:13,2022-09-03 17:01:13
Tom Carlisle,2003,13,Finding Nemo,movie,Crew,Thanks,2004865,2022-09-03 17:01:13,2022-09-03 17:01:13
Kenny Condit,2003,13,Finding Nemo,movie,Crew,Thanks,2004866,2022-09-03 17:01:13,2022-09-03 17:01:13
Craig Payne,2003,13,Finding Nemo,movie,Crew,Thanks,2004875,2022-09-03 17:01:13,2022-09-03 17:01:13
Clay Welch,2003,13,Finding Nemo,movie,Crew,Public Relations,2004877,2022-09-03 17:01:13,2022-09-03 17:01:13
Clay Welch,2003,13,Finding Nemo,movie,Crew,Thanks,2004877,2022-09-03 17:01:13,2022-09-03 17:01:13
Dale McBeath,2003,13,Finding Nemo,movie,Visual Effects,Animation,2004918,2022-09-03 17:01:13,2022-09-03 17:01:13
Adam Bronstein,2003,13,Finding Nemo,movie,Directing,Script Coordinator,2004922,2022-09-03 17:01:13,2022-09-03 17:01:13
Adam Bronstein,2003,13,Finding Nemo,movie,Writing,Story Coordinator,2004922,2022-09-03 17:01:13,2022-09-03 17:01:13
Roger Rose,2003,13,Finding Nemo,movie,Visual Effects,Animation,2004942,2022-09-03 17:01:13,2022-09-03 17:01:13
Kim Collins,2003,13,Finding Nemo,movie,Production,Unit Manager,2004993,2022-09-03 17:01:13,2022-09-03 17:01:13
Randy Nelson,2003,13,Finding Nemo,movie,Crew,Thanks,2005102,2022-09-03 17:01:13,2022-09-03 17:01:13
Keith Johnson,2003,13,Finding Nemo,movie,Crew,Thanks,2006821,2022-09-03 17:01:13,2022-09-03 17:01:13
Leeann Alameda,2003,13,Finding Nemo,movie,Crew,Public Relations,2008758,2022-09-03 17:01:13,2022-09-03 17:01:13
Leeann Alameda,2003,13,Finding Nemo,movie,Crew,Thanks,2008758,2022-09-03 17:01:13,2022-09-03 17:01:13
Omid Amjadi,2003,13,Finding Nemo,movie,Crew,Thanks,2008759,2022-09-03 17:01:13,2022-09-03 17:01:13
Anne Barson,2003,13,Finding Nemo,movie,Crew,Public Relations,2008760,2022-09-03 17:01:13,2022-09-03 17:01:13
Anne Barson,2003,13,Finding Nemo,movie,Crew,Thanks,2008760,2022-09-03 17:01:13,2022-09-03 17:01:13
Hal Beral,2003,13,Finding Nemo,movie,Crew,Thanks,2008761,2022-09-03 17:01:13,2022-09-03 17:01:13
Shannon Brown,2003,13,Finding Nemo,movie,Crew,Public Relations,2008763,2022-09-03 17:01:13,2022-09-03 17:01:13
Shannon Brown,2003,13,Finding Nemo,movie,Crew,Thanks,2008763,2022-09-03 17:01:13,2022-09-03 17:01:13
Aaron Burt,2003,13,Finding Nemo,movie,Crew,Thanks,2008764,2022-09-03 17:01:13,2022-09-03 17:01:13
Benjamin Butcher,2003,13,Finding Nemo,movie,Crew,Public Relations,2008765,2022-09-03 17:01:13,2022-09-03 17:01:13
Benjamin Butcher,2003,13,Finding Nemo,movie,Crew,Thanks,2008765,2022-09-03 17:01:13,2022-09-03 17:01:13
Jeanmarie M. Carrasco,2003,13,Finding Nemo,movie,Crew,Public Relations,2008766,2022-09-03 17:01:13,2022-09-03 17:01:13
Jeanmarie M. Carrasco,2003,13,Finding Nemo,movie,Crew,Thanks,2008766,2022-09-03 17:01:13,2022-09-03 17:01:13
Erin Cass,2003,13,Finding Nemo,movie,Crew,Thanks,2008767,2022-09-03 17:01:13,2022-09-03 17:01:13
Shelby Madeleine Cass,2003,13,Finding Nemo,movie,Crew,Thanks,2008768,2022-09-03 17:01:13,2022-09-03 17:01:13
Maria Elena Magana Cervantes,2003,13,Finding Nemo,movie,Crew,Thanks,2008769,2022-09-03 17:01:13,2022-09-03 17:01:13
Kathleen Chanover,2003,13,Finding Nemo,movie,Crew,Public Relations,2008770,2022-09-03 17:01:13,2022-09-03 17:01:13
Kathleen Chanover,2003,13,Finding Nemo,movie,Crew,Thanks,2008770,2022-09-03 17:01:13,2022-09-03 17:01:13
Mary Coleman,2003,13,Finding Nemo,movie,Crew,Thanks,2008772,2022-09-03 17:01:13,2022-09-03 17:01:13
Fernando Contreras,2003,13,Finding Nemo,movie,Crew,Craft Service,2008778,2022-09-03 17:01:13,2022-09-03 17:01:13
Fernando Contreras,2003,13,Finding Nemo,movie,Crew,Thanks,2008778,2022-09-03 17:01:13,2022-09-03 17:01:13
Ena Chan Cratsenburg,2003,13,Finding Nemo,movie,Production,Administration,2008779,2022-09-03 17:01:13,2022-09-03 17:01:13
Ena Chan Cratsenburg,2003,13,Finding Nemo,movie,Crew,Thanks,2008779,2022-09-03 17:01:13,2022-09-03 17:01:13
Ray Davis,2003,13,Finding Nemo,movie,Crew,Thanks,2008780,2022-09-03 17:01:13,2022-09-03 17:01:13
William de Ridder,2003,13,Finding Nemo,movie,Crew,Thanks,2008781,2022-09-03 17:01:13,2022-09-03 17:01:13
Roni Douglas,2003,13,Finding Nemo,movie,Crew,Thanks,2008782,2022-09-03 17:01:13,2022-09-03 17:01:13
Marty Eshoff,2003,13,Finding Nemo,movie,Production,Administration,2009031,2022-09-03 17:01:13,2022-09-03 17:01:13
Marty Eshoff,2003,13,Finding Nemo,movie,Crew,Thanks,2009031,2022-09-03 17:01:13,2022-09-03 17:01:13
Loretta Framsted,2003,13,Finding Nemo,movie,Crew,Craft Service,2009032,2022-09-03 17:01:13,2022-09-03 17:01:13
Loretta Framsted,2003,13,Finding Nemo,movie,Crew,Thanks,2009032,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark Frazitto,2003,13,Finding Nemo,movie,Production,Administration,2009033,2022-09-03 17:01:13,2022-09-03 17:01:13
Mark Frazitto,2003,13,Finding Nemo,movie,Crew,Thanks,2009033,2022-09-03 17:01:13,2022-09-03 17:01:13
Christine W. Freeman,2003,13,Finding Nemo,movie,Crew,Thanks,2009034,2022-09-03 17:01:13,2022-09-03 17:01:13
Joe Garcia,2003,13,Finding Nemo,movie,Crew,Thanks,2009035,2022-09-03 17:01:13,2022-09-03 17:01:13
Jody Giacomini,2003,13,Finding Nemo,movie,Crew,Thanks,2009036,2022-09-03 17:01:13,2022-09-03 17:01:13
Lola Gill,2003,13,Finding Nemo,movie,Crew,Thanks,2009037,2022-09-03 17:01:13,2022-09-03 17:01:13
Craig Gillespie,2003,13,Finding Nemo,movie,Crew,Thanks,2009040,2022-09-03 17:01:13,2022-09-03 17:01:13
